0.11051548543705257, 0.000005039424608346503
0.15556510521821243, 0.000002214308337224799
0.1845681302908717, 0.0000014677992676220705
0.22257488027993472, 9.210553176894819e-7
0.2662349911357299, 5.779692884153313e-7
0.31846457105316894, 3.528735020846751e-7
0.3687408942569009, 2.275845926074791e-7
0.4166612663754238, 1.5085907086001762e-7
0.43050180692287593, 1.1468953964666417e-7
0.43053652676398063, 1e-7
0.41341456361481305, 8.96150501946605e-8
0.39055268301166723, 8.71919098359626e-8
0.3429196908606942, 8.71919098359626e-8
0.27088711950269234, 9.4665226030819e-8
